,ICLN,QCLN,ARKQ,BOTZ,ROBO
2019-09-24,34.51849738642965,12.547711576062872,24.85901457468399,13.719747141902996,21.717738747078815
2019-09-25,34.078949263423084,12.719619564189065,24.114610784617902,13.634358897190978,21.800325408823753
2019-09-26,33.638234043462,12.692773687723767,24.042613405229897,13.311449459764628,21.40796291808145
2019-09-27,33.935087364642754,12.580274966902762,23.923009318421613,13.592357505625149,21.337414019393936
2019-09-30,33.884222887308226,12.364286655102573,24.56604936223591,13.532812034403559,20.69690782978776
2019-10-01,33.81347544733705,13.056045183966676,25.033563639385992,13.325745788391451,20.67429685841145
2019-10-02,34.40294089117702,12.98746558565939,25.373868935626007,13.216212975453221,20.562703000652764
2019-10-03,34.01289095838898,12.888989051390986,25.079864277482276,12.934044675609611,19.80220519880477
2019-10-04,34.70993530497302,13.082203797103734,25.160921380236587,12.780733132617634,19.428428882177947
2019-10-07,35.68293179104643,13.106315759404975,24.313072995640034,12.978123819925436,18.853966913127593
2019-10-08,36.33577295712108,13.59709706536983,24.398079011163993,13.232832954144062,19.146586442713744
2019-10-09,36.22449005678426,13.397801925334896,23.704155336730544,13.347093958988655,18.729522718779315
2019-10-10,36.25484641436863,13.278975201331052,22.517599730447074,13.331775674870473,18.92217276504402
2019-10-11,35.249230051182906,13.684696392209233,22.795049156462703,13.798109793916003,18.68317688618399
2019-10-14,34.852943422768035,14.288463051450956,23.228956492304878,13.690102662205998,18.83693235927145
2019-10-15,34.47460852675143,13.64676633351571,22.814235827757315,13.458000151186754,18.2819164065782
2019-10-16,34.41454569815935,13.918489096625281,22.670632685368716,13.27166496791401,18.900340705756715
2019-10-17,33.94065623249193,14.132701664264726,21.674390794067484,13.40704859473338,18.407555433324
2019-10-18,33.448588880237224,14.425148759037043,21.216929394462348,13.556504766868724,18.07216387699618
2019-10-21,32.696065026784,13.952108325198978,21.205773681651113,13.208762826851654,18.036990442171295
2019-10-22,32.25286886899658,14.237939861504763,22.048406774673264,13.230320745765399,18.22485902101898
2019-10-23,31.79456171771718,13.82847292888042,20.92969473799564,13.432177891032492,18.10394299819016
2019-10-24,32.51546669317905,13.499760131811161,20.786117398525334,13.522747394895728,18.598622124281015
2019-10-25,32.265904375989756,13.112261153108088,20.492746557198707,13.70101995360987,18.088590992794042
2019-10-28,31.9619582625742,12.98180218890472,20.060895035761007,13.787009215019268,18.014361788216554
2019-10-29,32.49653375678389,13.30958070870865,20.30937224488771,14.028942876561395,17.343601782488967
2019-10-30,32.47165960302374,13.25295581321589,20.71769746587026,13.983204467157151,16.71338227391859
2019-10-31,32.30630230804428,13.442430382773251,20.774962898677003,14.461431426756404,16.48887085836401
2019-11-01,32.88882715733672,13.803320322573418,19.82721552399392,14.41355236048275,16.66631505035502
2019-11-04,32.025692409220845,14.304512924713062,19.756898877889874,14.415765221999743,16.734562548987352
2019-11-05,31.67168458426184,13.849589598684279,19.08521738501456,14.105311844677031,16.84361057208401
2019-11-06,31.55362267483836,13.500127625335704,18.203666886165124,14.231240089137565,16.35518629424977
2019-11-07,30.721920410576416,13.739971990486891,17.82990293978809,13.449318298489622,16.829890754089476
2019-11-08,30.75745402218062,13.517265524334482,17.51720514937596,13.253963992875114,17.174870894870708
2019-11-11,30.62008114412886,13.55948902560519,17.38313844734371,13.081976151972409,17.228622185469717
2019-11-12,29.995140424732035,13.432444372028115,17.649694387069204,13.069158806290737,17.095532100054697
2019-11-13,29.522800592564927,13.442358221657102,17.351670710776073,13.141637048652125,16.97855038444005
2019-11-14,29.307655773307854,12.917697044862146,17.872510039074776,13.661728954664534,17.062599853250738
2019-11-15,29.750083745768315,12.843306508941135,17.744088806019114,13.688582282251545,16.84139334106881
2019-11-18,29.696649532355956,13.559348954460962,17.32530137924652,13.79915417115813,16.695009904888906
2019-11-19,30.739117029390275,12.993139842333404,16.465884941085605,14.073879806780274,16.15831019441719
2019-11-20,30.91622450445463,13.587770292821673,16.686244574160664,14.234421426899303,14.935153900040948
2019-11-21,30.505931274871585,13.207210401712794,16.91441097049471,13.999698356060541,14.761647329495098
2019-11-22,31.18749422266196,13.478957458108653,16.623753347194814,13.577428419719936,14.522551122020134
2019-11-25,31.513826096816345,12.868079703602387,16.907181769051007,13.499758182351517,14.987295793949215
2019-11-26,31.41031589069253,13.028784638744792,16.65079584252498,13.57452910307611,15.926369428955375
2019-11-27,31.678743511824237,13.58211867703243,17.337333626147135,13.434742732468623,15.704266927925458
2019-11-28,31.952783258389857,13.720298215946274,17.582748250915934,13.542780649768543,15.678693675586253
2019-11-29,31.195544215740576,14.844019577798345,17.43832871969418,12.988264476023886,15.966731036655467
2019-12-02,31.384310897572572,14.464364864419895,17.45101103454713,13.061141813098493,16.015422025729524
2019-12-03,31.336265419778876,14.05411887681548,17.624229563825793,12.979755930807261,17.098901832102925
2019-12-04,31.66323256849818,14.354916723881594,17.607522681355057,13.045285659517582,16.848886259664123
2019-12-05,31.14358704209727,14.975208078596715,15.067378450774562,13.357212459731434,16.772967733353283
2019-12-06,30.61061976305205,15.45075254069501,15.138195311757258,13.353734224192802,16.735504113221868
2019-12-09,30.458856241069114,15.318553091840458,14.981997216817243,13.437366936654719,16.395145332264065
2019-12-10,30.375219663625227,15.13767559923215,14.534862268701957,13.540299545257657,16.233367427207135
2019-12-11,29.47496128854311,14.7145673353674,13.974723809435947,13.601502948079597,16.009250258452177
2019-12-12,29.436552394542325,14.950004524561512,14.89122145348627,13.918616868135526,16.067746545244106
2019-12-13,29.41319735632254,14.81989766336438,15.031104556901147,14.031213225924686,15.86447986540035
2019-12-16,29.84375492929626,15.142758018195343,14.173314636138194,14.30853642546055,16.24822520282397
2019-12-17,29.32674510299877,15.237743841181564,14.568158813408237,14.517478285024733,15.91644122598008
2019-12-18,28.927263355293967,15.304309059077331,13.756899277156744,14.935455315112229,15.414207821429947
2019-12-19,29.436785042837258,15.00881729687333,13.822864384886195,15.131742275380583,15.030157495649966
2019-12-20,30.13864474697893,15.41532991088994,13.595412294327929,14.784210267103742,14.807918355537566
2019-12-23,30.57176768172659,15.47468089861972,12.982635480161015,14.938069041142164,15.078386070937553
2019-12-24,30.11468663275511,15.496923699321123,12.850151635838564,14.86293261781952,14.671077296381874
2019-12-25,30.056430663686957,15.179696682448666,13.058409876328401,14.609533099959597,15.206505909229756
2019-12-26,30.159098972118407,15.310434617947358,12.81001409601036,14.627598384973709,15.102739821028631
2019-12-27,29.52955062274207,15.077205959425752,12.426050948367113,14.966531005143391,14.490647878311496
2019-12-30,29.44097493525036,15.079030695140764,11.93756326875435,14.710429408075633,14.143882986843764
2019-12-31,29.858766856502292,15.04903554735028,10.62101424729466,14.955053372302501,14.923437985748647
2020-01-01,30.09909523508341,15.10224390684474,9.810740004139998,15.188779605783008,15.147285607411671
2020-01-02,30.00474318823018,15.347120894812319,10.38580021045497,15.111104475268048,15.244234514251637
2020-01-03,30.102013372879806,15.4997897601118,10.594801929707995,15.474510989009074,15.534568065844198
2020-01-06,30.09734751654154,15.572290881867687,10.601283533110621,15.173834502426416,15.52488401826203
2020-01-07,29.8297141976237,15.712396977548586,10.505280450716242,14.98568466689246,15.174509204787306
2020-01-08,29.28771117204498,15.732431372875501,9.21301875291217,14.9168482963117,15.436013222073406
2020-01-09,29.48114715908404,15.714901889873383,9.62027151406905,14.977609803935943,15.328561305328417
2020-01-10,29.436198337906607,16.28955471901851,9.840145509533556,14.841805109771553,16.443637430307966
2020-01-13,29.83924770859212,16.90774501857178,10.149813091345784,14.676295134287471,16.413276150335317
2020-01-14,29.581255121498387,17.072327791777752,9.649553816825488,14.352470684775925,15.969733122071412
2020-01-15,29.958484172759455,17.0120275197429,8.885336038302341,14.154909611060248,15.98158871939549
2020-01-16,29.389759190290768,16.936387550358006,9.224856462897318,13.652456152495468,15.487464334724011
2020-01-17,28.846207495930496,17.825716118176892,9.694663285304959,13.298138796342862,16.312959671110743
2020-01-20,29.472680214384685,17.493036358323906,10.121001881530304,13.472044931992457,16.585892130468334
2020-01-21,29.825331135203797,17.573934477988367,10.06768678937885,14.064036404904712,16.023769827657844
2020-01-22,29.415382693075465,17.924488988527557,9.764846110659018,13.813343254726908,15.782974461292923
2020-01-23,29.84887122327806,18.58344140496122,9.266439245997045,13.617236051500647,16.32982854952657
2020-01-24,29.382697914735793,18.172874543666225,9.503002313692807,13.701792680793137,16.3104313539399
2020-01-27,29.57724493779735,18.15698775372882,10.152896855401949,13.863717547160906,16.255863165264337
2020-01-28,29.48470154359122,18.273723676004742,8.652487781537111,13.640534348471373,16.516929658133435
2020-01-29,29.401443066214572,18.0665223906838,8.96817276582783,13.735068711047761,16.42761807284552
2020-01-30,29.722401937740695,19.003627921292264,9.927648178508857,13.737843355754006,16.52346098954395
2020-01-31,30.14508665110793,19.209841596958334,10.022310115131202,13.610719778341792,16.762094344099957
2020-02-03,30.255938303635702,18.505749945434403,9.638033686746905,14.029351906663821,17.06840479813536
2020-02-04,30.715770674549102,18.190288768967342,9.982491642337994,14.299943053208207,16.56052977525231
2020-02-05,30.812622080800253,18.045878416626625,10.082638762861553,14.65490643263485,16.504879968713855
2020-02-06,30.643311640304958,18.48460167930363,10.30048460490167,14.461100322717712,17.45090653316405
2020-02-07,30.65106226762509,19.51648114121363,10.451252850959783,14.665988085639743,16.78182139361329
2020-02-10,30.91345102603976,19.91841707320045,10.908930042223968,14.832877306525072,17.986204752371254
2020-02-11,30.513041184011886,19.683292287522754,10.126195629457339,14.996577643782963,17.7238385592631
2020-02-12,30.66953694427854,19.996037536003918,11.038337854762066,14.953480482170177,17.211013233914873
2020-02-13,30.374942049716232,19.773846351884202,12.039203476483397,15.47194091776854,17.287705731298544
2020-02-14,29.776466825971212,19.689116139868748,13.460314756173737,15.265585655611503,16.960467145858296
2020-02-17,30.02812487406366,19.74169294510613,13.355536251524356,15.19426417320464,16.72846557946903
2020-02-18,30.01832119884714,19.532685189424196,13.100917550022508,15.102984877563422,17.064242976438198
2020-02-19,29.85916091277925,19.86746594696284,13.453719352319109,14.846562988512375,17.41032380839372
2020-02-20,29.33875689180811,20.29460477341388,13.34203418428288,14.708363364705054,17.439962119440747
2020-02-21,28.593332316969416,20.16893013006472,13.518559029384278,15.10998288239975,17.82369355724177
2020-02-24,28.907437403303796,20.661200184766145,12.896403242990463,15.322706218783347,17.98732311446661
2020-02-25,29.103777146440056,20.29940053486216,12.880893749585834,15.81614454759996,17.851089575245446
2020-02-26,29.013042860544925,19.910620285426997,12.842036188976834,15.769394751288225,18.137162486763014
2020-02-27,28.365049392185142,20.445028513738254,12.261565436975712,15.564945452419405,17.622039806568626
2020-02-28,29.221664157916067,20.090504757243174,12.489159537965918,15.85129562095983,18.166686115660337
2020-03-02,29.153737141135075,20.141762852289975,12.337699652997738,16.041506261554616,18.202894021046212
2020-03-03,28.55243705166204,20.26270094626353,12.068517249815727,15.857079857014167,18.308686899923003
2020-03-04,28.62031438427138,20.410823637075445,13.127128917971032,15.444398049670891,19.517233558490446
2020-03-05,28.320627081371548,20.455115974576465,12.638927097055365,15.349057754094668,19.080298721517
2020-03-06,28.305610220578767,20.89695449796158,12.566565938570715,15.24297143965984,18.606848704340006
2020-03-09,28.156855464866286,20.484995289572115,13.274845480741941,15.370809155280071,18.85731224063203
2020-03-10,28.695525237642137,20.451981771920682,13.358554834886153,14.865046647608533,17.690662509124166
2020-03-11,28.93269164073665,20.324629242239688,13.904069882641405,14.915579919876286,17.14275215661697
2020-03-12,28.753263978550258,20.15051258226196,13.04403963000956,14.568125206640094,17.47120039498064
2020-03-13,29.091055202976133,20.005322224747434,11.556042301309112,14.308489956315611,17.606861845608876
2020-03-16,30.464486245268944,19.669660203090142,11.054071720260087,14.232951856483249,18.019264649172655
2020-03-17,29.87864344783563,19.20328155442065,10.587547204231079,14.244149009310021,18.53568826600395
2020-03-18,29.90359239589322,19.178261660819558,10.181876734256928,14.415383662324286,18.477189309092136
2020-03-19,28.71482933521058,18.597116376913373,10.119631838990014,14.519450597090579,18.42930262966443
2020-03-20,27.171829275452367,17.951301202569766,9.58087668718585,14.937026986675885,18.092543433175415
2020-03-23,28.029622717914528,18.355258526900617,10.047980388616018,14.901599294985553,18.36857443792798
2020-03-24,28.59932353873787,17.76062651067306,10.085427112689441,14.484040799014192,18.37353088746109
2020-03-25,28.908095973851474,18.182155585099757,10.673595839929558,14.14963651744299,17.938081722201066
2020-03-26,27.60102172135253,18.289438909411178,9.27931644058597,14.105173126440437,17.50873424595809
2020-03-27,28.89331153454008,19.01875497669545,9.282541907010263,13.784095396191784,16.889464153251396
2020-03-30,29.413933318325117,18.656288250293375,9.609913843288524,14.524733284462911,16.920624822513535
2020-03-31,29.824958297919423,18.713678473935655,10.338154672169981,14.458173727887976,17.2032465915431
2020-04-01,30.58274783617305,18.177416481282393,9.809385669463524,13.967180429816946,17.528219229890915
2020-04-02,30.825119098007455,18.28899761454488,10.022698083815634,14.23894850529474,17.677840939515796
2020-04-03,30.69762774549083,18.51755334596841,9.95041708714912,14.551894147407168,17.30332051467017
2020-04-06,30.17605034519805,18.571628439461115,9.932840960623242,14.420622389160014,16.566095270858263
2020-04-07,30.29262322085367,19.19142959095706,9.837985754315088,14.811340706993539,16.20534032858648
2020-04-08,30.9881696022117,19.07952012631782,9.372033840990447,14.448250159131431,16.015861771138464
2020-04-09,31.992310396778322,19.62961450043268,8.842119404375229,14.480005333109244,16.29874509186298
2020-04-10,32.30172335176252,19.82323050704926,8.8882397236972,14.329341326241849,15.621200862555368
2020-04-13,32.980896006322155,19.96888378910758,8.877703463136992,14.179098582739003,16.10664536895792
2020-04-14,31.828131509422647,20.173414061040283,8.404510983267812,14.366492054685573,16.649761308988435
2020-04-15,31.391632353728077,19.876484698018107,8.128248757954076,14.395943714882222,17.08039610230826
2020-04-16,31.987693452434677,19.757225008312243,8.140327102772527,14.220962718519829,17.12359034870502
2020-04-17,31.43564821831533,19.207551323083138,8.637817874319637,14.181337553638224,16.261616308995798
2020-04-20,31.653784556243025,19.355668933125727,8.995941762205195,14.401121962663535,16.467031213953767
2020-04-21,32.2770177677931,19.441832867217702,8.896816984501228,14.190035691520983,16.601006926476746
2020-04-22,32.39698425007213,19.793388641670198,8.823573848379255,14.127669508976458,17.684937823839867
2020-04-23,31.728086861725174,19.568100720716128,9.680526303317507,14.153426728468897,17.795085494530277
2020-04-24,31.279390305206398,19.549152875299256,8.02371267136705,14.710179569495361,17.403862239008024
2020-04-27,31.675268202324503,19.697795977194335,7.585044212949004,14.85193065176894,17.628393775292043
2020-04-28,31.347952208330916,18.948167929042338,7.0654608641546055,14.538359301601561,17.017710390192427
2020-04-29,31.220441166168968,18.539316273518164,7.882191247610702,14.00531634998707,17.143089744032636
2020-04-30,32.082401255899725,18.51532583713161,7.510555560254389,13.50578925419699,16.767954288970554
2020-05-01,32.19222190886199,18.38914334242042,7.877356824218442,13.14861305880202,17.045316445008346
2020-05-04,32.40477336832381,18.085545768754137,8.596006759214,12.944435007412375,16.760133836431642
2020-05-05,31.42947739056713,17.88063869627127,8.055984908257546,13.097407093112228,16.76918216546746
2020-05-06,31.306642431154295,17.84728294188474,8.217206700082127,13.007634382748613,17.57431854093958
2020-05-07,32.010420849322216,17.569366810389823,7.670931622011416,13.293638556154406,17.107863473015975
2020-05-08,32.15349056004173,17.438407650721047,6.941561682852608,13.201379571418393,17.113122145886905
2020-05-11,31.5370230701907,17.09056533775608,7.305057994983468,13.23211534390563,16.598679921600706
2020-05-12,31.25337777521719,17.86420742153131,7.400594827499756,12.721012708143451,16.68412815222473
2020-05-13,31.743562506647695,17.76909365796654,6.896042991560499,13.231614835660213,17.03124169834399
2020-05-14,32.300906819828555,17.319048370830505,7.138636430331786,13.5547541918518,16.635855733338502
2020-05-15,31.646580310852137,17.83910971640844,6.1547871259352895,14.062820882820056,16.841465113178675
2020-05-18,31.935724275719657,17.64374919328221,5.786649324121637,13.924167386401495,17.652728023302423
2020-05-19,31.178862202023666,17.648576608012974,5.205292914774635,13.83692731475197,17.501151964970457
2020-05-20,31.994681583978824,17.99199949712347,5.348441098444944,13.522479918802485,16.79399439673397
2020-05-21,32.11507100608525,18.622613350177275,5.659992901560493,13.373417524441852,17.680529994175046
2020-05-22,32.5104276713438,18.583455634358973,4.485713614136376,13.36254681536661,17.706712059491856
2020-05-25,32.359081765869405,17.980715935683257,4.065081316936723,13.54273213815641,17.381207513639843
2020-05-26,32.9411842237689,18.153913407381708,4.351827752257488,13.516361820685036,17.537986236540977
2020-05-27,33.241119442028165,18.169277732235486,3.681736017084571,13.770240457169756,17.675417750532855
2020-05-28,32.943366780222746,18.158951983992576,3.0723184946674564,13.681815967862082,17.655690125365442
2020-05-29,32.01455003584546,18.39519095903277,3.5313200575435744,13.589883226776877,18.24860973374318
2020-06-01,31.87210023991304,18.570476232964815,4.34315545003151,13.072258410876687,17.986919166281368
2020-06-02,31.066498661669684,18.357651380510916,3.6613999254648135,12.903518269090338,18.047962683087672
2020-06-03,30.373243886267367,18.180150540187157,2.6337359946021053,12.927957191818045,18.51678196518618
2020-06-04,29.854154239311384,18.04565868860259,1.8405636830060956,13.134469625028519,19.386126435357074
2020-06-05,29.247421901742946,17.90351386735797,2.333088243057663,13.150550880386218,19.173663381921482
2020-06-08,29.570538592916463,17.81658381282359,3.6495041184268793,13.038128537089078,19.115303510231143
2020-06-09,29.260428549051095,17.209889348086605,3.136503364288135,13.199420036518344,19.161439584333017
2020-06-10,29.507844879647855,16.88638934655593,3.0672793703094925,13.162798485165835,19.448307185828728
2020-06-11,30.24526376058161,17.17611735024924,1.547295982384668,12.764745900971512,19.399432257601052
2020-06-12,29.550115706388283,17.389342689634066,1.3400277237938596,12.673693409668088,19.634500745012065
2020-06-15,29.050548366530297,17.637932272353353,1.5258008366672478,12.710988427175664,19.73725122867598
2020-06-16,28.992378638052227,17.34822523723343,1.461483627366885,13.00404332887998,19.901443229773797
2020-06-17,28.51187321690579,17.271399683595302,2.7808957983623515,13.01189207685935,19.513436515515703
2020-06-18,28.50876471758579,16.91340638488863,3.261609571480392,13.173797705822643,19.330230832511273
2020-06-19,28.729405926904114,17.053602881208118,3.7416179773398177,13.487426213733274,19.090584193070306
2020-06-22,28.947917585668538,17.460890343469234,3.9061407400624795,13.44439561108348,18.59732326702874
2020-06-23,28.762845530007183,16.550982137779968,3.660755879483119,13.435431227759876,18.051755782377715
2020-06-24,28.50329073042236,16.662704972735558,2.9144887495199683,13.394004366429131,17.814119070728637
2020-06-25,28.098175335590852,16.017390349209776,2.500933243385699,14.024592224959505,17.63003041052148
2020-06-26,28.574885487344524,16.111028580405637,2.591700108228565,13.979753603172629,17.32759920503471
2020-06-29,28.91170425475488,16.245987402678118,3.6948472691716248,13.657856481072152,18.55449788615756
2020-06-30,30.031712522421614,16.396312140479456,3.4431001637502128,13.94088234568822,18.54277021140642
2020-07-01,29.714586600229865,16.987494967952486,3.7936060847282995,13.753546763110831,18.73892341904446
2020-07-02,29.20304421439146,17.3310829853177,3.1844778407133454,14.289905408249123,19.347487235810323
2020-07-03,29.5657624544128,17.387143745183707,2.5781288516792706,14.276310881514652,18.58058880601763
2020-07-06,29.35744053782091,17.556735989271395,3.2379761567152023,14.600643925675916,19.258533391442754
2020-07-07,29.730170372220257,18.127400109101846,3.2322016071868553,15.23687764749647,19.338531440484388
2020-07-08,29.437776131849475,17.563760713141843,2.634618862772985,15.002920548669584,19.66432940783186
2020-07-09,28.825141087315906,17.583564912935643,2.62141220223965,14.939309374713929,19.31384600385045
2020-07-10,29.0746270323397,17.1027472514763,1.943237692878803,15.48139659445808,18.884101138561665
2020-07-13,28.491304130599495,17.052077699495175,1.011269893618305,15.61340297653015,18.662317450862922
2020-07-14,27.417700310855068,16.714774106724178,1.6807145881292982,15.146196880905633,18.686697734358063
2020-07-15,27.595628467087977,16.925861873974075,1.839235034919362,15.20198588423315,17.997277371180104
2020-07-16,28.20013798133529,16.66757433412492,1.822122868308604,15.130821197795878,18.717844478674866
2020-07-17,28.070809472595975,15.92672439004627,1.5053670874215506,14.704105659846846,18.39139197503065
2020-07-20,28.553086915630956,16.605564019642287,1.9894171673411023,14.985261039237747,19.07750319846249
2020-07-21,28.6249259865072,16.570130383520812,1.6298923130004965,14.794092897417654,18.543419573290166
2020-07-22,28.26786180684017,16.867020999772034,2.3673796095974318,14.367504396263609,19.0488337407109
2020-07-23,28.31314942021617,16.300051944520728,1.0816285607412475,14.308546626725043,18.83530363383717
2020-07-24,29.299830235598066,16.773475876007204,0.40672187245844427,14.075260680646057,18.512305420141168
2020-07-27,28.89563583193688,16.5162295381938,1.1471794214508684,14.699898596165339,18.947424641400115
2020-07-28,28.468638309898093,17.014550345224773,0.805339832422618,14.048084432535404,19.397471845820682
2020-07-29,29.403192194693716,16.864101625545608,1.2235378095264409,14.1288112469629,18.93600095139229
2020-07-30,28.830862728136164,16.986573053733245,0.48764868474741974,14.021644321412293,18.57020190722545
2020-07-31,28.82249887786643,16.306932734529738,0.022618571030751156,14.136875102881616,18.54223941687743
2020-08-03,28.800721244100924,15.83193062633,-0.8439111740914527,14.094530871360679,18.710669351190145
2020-08-04,28.730575519844542,15.530587780789581,-0.838628630464239,14.306152301483333,19.37611772481951
2020-08-05,29.55082932773342,15.341578789714355,-1.0887763788649742,14.33684909011389,19.50723521847315
2020-08-06,29.097109502149053,15.757258747592493,-0.11415374717608984,14.355203667097049,19.557144645033855
2020-08-07,28.64572691861722,15.42930360827446,-0.017004386595935728,14.367097439555785,19.33420573177321
2020-08-10,28.795502875854762,15.639031473417074,-0.5563142680319046,14.927247565031358,18.041760590689634
2020-08-11,28.504296454059364,15.485662452393392,0.06520914306612369,14.495085574705508,18.811759043129307
2020-08-12,27.614074835011444,15.86337930886786,0.7907625092453969,14.986364027790307,18.275375885997207
2020-08-13,27.66680959299901,15.3430567309101,1.4875884356701476,15.309536694107678,18.185508303106502
2020-08-14,27.025717676977155,15.398005184201857,2.175193392031929,15.884898000563403,18.145849734224267
2020-08-17,27.030750010420732,16.357909214050736,2.1394385566190515,16.07746866141207,17.937686801530113
2020-08-18,26.946910104406495,16.1322663444628,1.0543983629736928,16.12548403293529,17.986518798525868
2020-08-19,26.26358664354032,15.499769284136413,0.19122733915340007,16.110199595599056,18.62502736787436
2020-08-20,26.936864622212923,14.915290547001852,0.08138365999097985,16.166083758103348,18.720296540426645
2020-08-21,27.107830848234883,14.594774981443829,-0.1530922017934131,15.797084314934647,18.236582173487836
2020-08-24,27.313406259983218,14.539960223995896,-0.9507567946250113,15.835979177099535,18.65180340941416
2020-08-25,27.50813624097178,14.503311608139446,-1.6758339688817472,15.551459867752255,19.098104676351202
2020-08-26,27.76824900497131,14.764951314355518,-1.52355558820544,15.42255134726772,18.295044036327077
2020-08-27,28.073202051001495,14.041976481143115,-1.2893943618337182,15.465643696083914,18.062544197533338
2020-08-28,28.21836767068909,13.759115963550942,-0.7741196672996971,15.385562759311552,17.878564710283975
2020-08-31,27.710396835592405,12.998615189600427,-0.7500414164923761,15.650950311188705,18.470737930088337
2020-09-01,27.24354862808904,13.203329662445991,0.1771597504440301,16.084949109808377,18.42847930852819
2020-09-02,27.67639122824513,13.29362807875218,-0.5015293823761269,15.895097258709608,17.671941541658338
2020-09-03,27.231136779503963,13.645100404430593,-0.30870948494019856,15.581501240522464,16.773192253730944
2020-09-04,27.178573403384974,14.073026850252228,-0.45902748342856015,15.33917451326141,16.365572160222253
2020-09-07,27.092252921873847,13.820265464359219,-0.6078479437684017,15.798906140547576,16.02827249265732
2020-09-08,26.61500474572602,13.949938609365589,-1.2109066142286693,15.992439674484277,16.46400479683767
2020-09-09,26.491629934456952,14.157036523248092,-1.1758637154205331,16.136809732828297,16.980189168227795
2020-09-10,26.84440819689274,14.668341299821234,-0.6862970615554325,16.600514939995062,17.305277508141227
2020-09-11,27.02850082495541,14.959359957458679,-0.8699469452232798,16.214639305776885,18.002097121549394
2020-09-14,26.402027353221673,14.881658140719875,-0.05720521368482423,16.268319908493734,18.135778316195644
2020-09-15,26.09100603013634,14.936930259499773,0.10648349426166703,17.36031250510272,18.647371642068215
2020-09-16,26.76889090600603,14.975840101578157,0.1314758247240384,17.144288064744874,18.377129403999383
2020-09-17,26.85189271261246,14.472385672869503,-0.201030611223473,17.268535119853308,17.462863295196414
2020-09-18,27.553051714899006,14.30240861705576,-1.0139874284962218,17.174397496600182,17.36130428105115
2020-09-21,27.410598578010212,14.342764309842684,-1.4721918069469702,17.34348748835208,16.95410160147467
2020-09-22,27.57311625311331,13.723490668302366,-1.7773262311492992,17.636243448032015,16.740977844545945
2020-09-23,27.310498551763647,13.26748089063357,-2.0089509852438923,17.583692057043375,17.051633141908635
2020-09-24,27.33548850908599,13.124114941891229,-2.9138483358348353,17.600832845192553,17.266552700286383
2020-09-25,27.34972000556152,12.291823705051922,-3.2092325439744087,17.358868897592266,17.96670405646747
2020-09-28,27.327186352428264,11.921565979672335,-3.7550445706096838,17.254451028667056,17.346791616745882
2020-09-29,27.41415305887708,11.843106622475759,-4.576654015644422,17.301649697010102,17.59449132713806
2020-09-30,27.1273808688941,11.970042636778713,-4.689038017862366,17.03190601507221,17.502010781271345
2020-10-01,26.701170106269494,12.624365506197666,-4.090554393084162,17.225041315826235,17.483014389458187
2020-10-02,27.044707673984156,12.538327914397618,-3.5129902220364286,17.43315471809127,17.5592222037157
2020-10-05,26.310727340568945,12.512143892140045,-3.549944724806906,17.489216931811075,17.1483536210105
2020-10-06,25.01134789420456,11.921656761376454,-3.8248410152978423,18.393684541295926,16.15124512395657
2020-10-07,25.146345561757457,12.002067516601462,-3.990264540151948,18.497350814005774,16.112222560752187
2020-10-08,25.285044911961496,11.974953024565739,-2.1724399035561817,18.789436267862015,16.974594656700653
2020-10-09,25.187833530680027,11.938003785163003,-2.4566526230452084,18.737690667183617,17.16270479656962
2020-10-12,25.618116459000852,11.620700118395327,-3.172116276774446,18.891115033492692,17.338186116718173
2020-10-13,25.864752479188297,12.167313573571942,-3.330489137188799,18.53518600484478,17.17870587374823
2020-10-14,25.853349131402588,12.238333451284937,-3.730400875180358,18.056312407115794,17.585034521383832
2020-10-15,24.922194733021488,12.437215102788548,-3.3462983641392725,18.2831259145116,17.342360728949203
2020-10-16,24.649357971916256,12.89560654980599,-2.7093903381777835,17.55636079182351,17.60036907112643
2020-10-19,25.063608130063205,13.092033476220193,-3.045148774310853,17.799646161678016,18.10113101933793
2020-10-20,24.87159940088037,13.16131781418575,-2.751086873176476,17.193463502336982,18.103236646963488
2020-10-21,24.864353789904992,13.436674873845769,-1.9102606661890604,16.951974731544706,17.857708150306934
2020-10-22,24.442853983756695,13.467481030414868,-1.997741565213282,16.959114718379364,17.80009648607672
2020-10-23,24.438359716171075,13.56679782983453,-2.5843170593013483,16.722305832585555,17.517653160728795
2020-10-26,24.517141055717417,13.320841231704955,-2.8294201371420655,16.906055770285327,17.952025266521286
2020-10-27,24.357793818202758,12.599812225413235,-1.998368927658074,17.37213984481366,17.55371062339407
2020-10-28,24.78334951966639,13.074959503323143,-3.33390460351697,17.28799957553205,17.601906620875965
2020-10-29,25.085565677306647,13.603726428724515,-3.192035932872315,16.612033182037216,17.181166548070234
2020-10-30,24.92164135601523,13.277984768384322,-2.479687522011261,16.904391405477924,16.879700550960628
2020-11-02,25.787876194886792,13.725465167575921,-2.433439545300253,16.6007980270935,16.781286939278555
2020-11-03,26.5500149604477,14.266919374219365,-2.1767235844920876,16.322463106061573,16.78417997359173
2020-11-04,25.850112332510697,14.691509842766099,-2.239869319671925,16.166854214209994,16.812504133589513
2020-11-05,25.656346604017692,15.091650365166869,-2.5676328599220923,16.06907132791878,16.508374184730304
2020-11-06,26.25892795264472,14.201254122320499,-2.732901861899734,15.63938264542147,15.255120195644878
